Order Date,Region,Category,Sales,Profit
11/23/2017,Central,Furniture,6.464,-4.04
11/23/2017,Central,Office Supplies,11.52,4.176
11/23/2017,Central,Technology,222.384,16.6788
11/16/2017,West,Office Supplies,23.36,6.0736
2/19/2016,East,Office Supplies,8.67,4.0749
2/19/2016,East,Office Supplies,25.71,6.6846
11-07-2017,East,Office Supplies,100.94,33.3102
07-08-2014,East,Furniture,63.882,10.647
11-07-2014,Central,Furniture,683.144,0
11-07-2014,Central,Office Supplies,1.476,-2.214
11-07-2014,Central,Office Supplies,40.712,3.5623
1/28/2017,Central,Office Supplies,279.9,137.151
12-11-2015,West,Office Supplies,13.12,1.148
12-11-2015,West,Furniture,69.576,-143.7904
12-11-2015,West,Office Supplies,4.224,0.4752
12-11-2015,West,Technology,58.08,-6.534
12-11-2015,West,Furniture,52.416,15.0696
12-11-2015,West,Furniture,54.92,10.984
12-11-2015,West,Furniture,364.95,-248.166
12-11-2015,West,Office Supplies,85.056,28.7064
12-11-2015,West,Office Supplies,27.696,9.6936
6/29/2015,East,Office Supplies,24.96,11.232
3/16/2015,West,Furniture,43.13,18.1146
8/13/2015,South,Office Supplies,5.64,2.7072
5/14/2016,South,Office Supplies,57.582,-44.1462
5/14/2016,South,Office Supplies,31.104,10.8864
5/14/2016,South,Furniture,30.192,8.3028
5/14/2016,South,Technology,43.6,4.36
5/14/2016,South,Office Supplies,4.768,0.4172
5/14/2016,South,Office Supplies,10.38,-7.612
5/14/2016,South,Office Supplies,13.392,-9.8208
7/13/2017,East,Technology,39.594,-7.2589
7/13/2017,East,Furniture,91.008,19.3392
11/22/2015,West,Office Supplies,37.94,18.2112
11/22/2015,West,Office Supplies,42.8,19.26
11/22/2015,West,Office Supplies,33.63,10.089
11/23/2014,East,Office Supplies,62.808,21.1977
12/27/2015,Central,Office Supplies,195.64,91.9508
12/27/2015,Central,Technology,239.9,71.97
11/14/2016,East,Furniture,380.058,-21.7176
11/14/2016,East,Technology,1199.976,179.9964
11/14/2016,East,Furniture,48.576,9.7152
05-08-2016,West,Office Supplies,17.94,8.073
12/26/2014,East,Office Supplies,18.264,6.1641
12/26/2014,East,Office Supplies,34.656,5.6316
12/26/2014,East,Office Supplies,81.552,8.1552
12/26/2014,East,Office Supplies,227.136,-42.588
06-08-2017,East,Office Supplies,10.36,5.0764
04-07-2015,Central,Office Supplies,463.248,-1181.2824
04-07-2015,Central,Technology,383.952,47.994
07-10-2016,West,Office Supplies,44.856,-35.8848
11/21/2016,East,Technology,30.345,-24.276
11/21/2016,East,Furniture,127.554,-9.111
11/21/2016,East,Furniture,77.952,15.5904
11-12-2017,West,Office Supplies,14.016,4.9056
11-01-2014,South,Office Supplies,69.52,19.4656
11-01-2014,South,Office Supplies,5.64,1.6356
5/15/2016,East,Office Supplies,13.776,4.4772
11-07-2014,Central,Office Supplies,245.88,68.8464
11-07-2014,Central,Office Supplies,36.63,9.8901
11-07-2014,Central,Office Supplies,22.58,5.8708
11-07-2014,Central,Office Supplies,12.39,5.8233
10-05-2017,West,Office Supplies,39.92,13.473
10-05-2017,West,Office Supplies,61.96,27.882
10-05-2017,West,Office Supplies,19.936,7.2268
06-01-2017,East,Office Supplies,3.798,-2.6586
06-01-2017,East,Office Supplies,27.744,10.0572
06-01-2017,East,Technology,158.376,-34.3148
11/20/2017,South,Furniture,27.58,11.5836
12/23/2016,East,Office Supplies,5.553,-4.0722
9/29/2017,South,Office Supplies,243.92,-54.882
11-07-2016,East,Office Supplies,14.96,0.2992
04-04-2014,West,Office Supplies,7.184,2.245
7/23/2015,East,Office Supplies,10.512,3.6792
6/25/2014,West,Technology,263.96,19.797
6/25/2014,West,Office Supplies,71.632,17.908
6/25/2014,West,Office Supplies,9.328,0.8162
09-08-2014,West,Office Supplies,5.88,2.646
09-08-2014,West,Furniture,975.92,121.99
09-08-2014,West,Office Supplies,303.84,91.152
09-08-2014,West,Office Supplies,485.88,19.4352
12-12-2014,West,Furniture,12.54,4.5144
12-12-2014,West,Office Supplies,8.94,0.6258
12-12-2014,West,Furniture,9.24,4.4352
1/13/2015,West,Office Supplies,70.008,24.5028
1/13/2015,West,Furniture,77.6,38.024
1/13/2015,West,Furniture,464.85,92.97
12/15/2017,Central,Office Supplies,10.192,1.0192
12/18/2016,East,Office Supplies,1793.98,843.1706
04-11-2014,Central,Technology,758.352,265.4232
11-10-2016,East,Office Supplies,20.368,7.3834
11-10-2016,East,Office Supplies,49.848,16.8237
6/26/2017,East,Technology,239.97,67.1916
11/13/2017,West,Furniture,2404.704,150.294
11/13/2017,West,Office Supplies,563.024,190.0206
11/13/2017,West,Office Supplies,344.91,10.3473
11/13/2017,West,Office Supplies,8.64,4.2336
11/24/2017,East,Technology,89.988,-14.998
11/24/2017,East,Office Supplies,229.544,83.2097
5/23/2017,Central,Office Supplies,1.824,0.6156
5/23/2017,Central,Office Supplies,18.32,-46.716
5/23/2017,Central,Office Supplies,48.816,-11.5938
5/23/2017,Central,Office Supplies,1.188,-1.9602
12-02-2014,East,Technology,119.8,29.95
10-03-2014,South,Office Supplies,61.568,4.6176
10-03-2014,South,Office Supplies,6.192,0.4644
7/29/2016,South,Office Supplies,2.214,-1.476
11-02-2017,South,Office Supplies,5.32,2.6068
11-02-2017,South,Furniture,975.92,292.776
11-02-2017,South,Technology,2249.91,517.4793
11-02-2017,South,Office Supplies,59.92,16.7776
03-08-2017,West,Office Supplies,171.2,64.2
03-08-2017,West,Office Supplies,3.36,0.8736
12/16/2014,Central,Office Supplies,114.2,52.532
11/28/2016,South,Furniture,182.67,52.9743
11/28/2016,South,Technology,101.7,6.102
11/28/2016,South,Office Supplies,1126.02,56.301
11/28/2016,South,Office Supplies,1263.3,315.825
12/23/2016,West,Office Supplies,8.82,2.5578
12/23/2016,West,Office Supplies,37.94,18.2112
12/23/2016,West,Office Supplies,4.2,1.176
12/23/2016,West,Office Supplies,227.28,2.2728
12/23/2016,West,Office Supplies,47.9,22.992
12/23/2016,West,Office Supplies,61.96,30.3604
12/23/2016,West,Office Supplies,1117.92,55.896
10/15/2014,East,Furniture,183.372,-7.8588
10/15/2014,East,Office Supplies,7.968,2.8884
8/22/2016,West,Office Supplies,26.352,-18.4464
12/17/2017,West,Office Supplies,481.32,125.1432
12/17/2017,West,Office Supplies,13.98,3.6348
03-07-2017,East,Office Supplies,25.92,9.072
03-07-2017,East,Office Supplies,91.59,42.1314
12-01-2014,Central,Furniture,674.058,-19.2588
10/14/2014,East,Office Supplies,22.92,11.0016
10/14/2014,East,Office Supplies,269.9,16.194
11/18/2014,East,Office Supplies,11.808,-8.6592
11/18/2014,East,Technology,9.588,-2.0774
1/14/2017,South,Office Supplies,18.336,6.6468
1/14/2017,South,Office Supplies,36.288,12.7008
1/14/2017,South,Technology,111.984,6.999
1/14/2017,South,Office Supplies,5.97,-4.577
1/14/2017,South,Office Supplies,2.508,-1.8392
9/24/2015,West,Office Supplies,35.96,10.4284
9/24/2015,West,Office Supplies,14.952,5.4201
10-09-2017,Central,Office Supplies,67.144,5.8751
10-09-2017,Central,Furniture,254.058,-32.6646
01-02-2016,East,Furniture,173.94,38.2668
01-02-2016,East,Technology,231.98,67.2742
8/19/2017,Central,Office Supplies,2.296,-3.9032
12/25/2017,South,Office Supplies,96.08,46.1184
12/25/2017,South,Office Supplies,3.62,1.1946
12/25/2017,South,Office Supplies,629.1,301.968
12/25/2017,South,Technology,90.48,23.5248
09-10-2017,East,Office Supplies,14.88,3.72
10/19/2017,Central,Furniture,91.275,-67.5435
12-01-2017,East,Office Supplies,19.44,9.3312
12-01-2017,East,Furniture,897.15,251.202
09-02-2014,East,Office Supplies,57.75,16.17
09-02-2014,East,Office Supplies,14.94,7.0218
3/25/2017,West,Office Supplies,23.1,6.93
9/28/2015,West,Office Supplies,12.536,4.2309
9/28/2015,West,Office Supplies,1.08,-0.792
9/28/2015,West,Office Supplies,4.512,0.846
3/15/2015,West,Technology,16.776,1.6776
01-06-2017,South,Office Supplies,33.74,15.5204
1/13/2014,West,Office Supplies,1325.85,238.653
1/13/2014,West,Furniture,333.999,3.9294
1/13/2014,West,Office Supplies,19.9,6.567
02-06-2015,East,Furniture,1268.82,266.4522
02-06-2015,East,Furniture,283.92,82.3368
02-06-2015,East,Office Supplies,5.68,1.7608
12/21/2017,Central,Office Supplies,375.34,18.767
09-05-2016,West,Office Supplies,96.08,46.1184
09-05-2016,West,Office Supplies,11.68,3.942
09-05-2016,West,Office Supplies,4.36,1.7876
10-04-2014,West,Office Supplies,29.24,13.7428
11/27/2017,West,Office Supplies,117.488,41.1208
11/27/2017,West,Furniture,18.84,6.0288
10/28/2016,East,Office Supplies,12.42,5.2164
06-09-2015,Central,Office Supplies,12.96,6.2208
12-08-2017,West,Office Supplies,69.48,20.844
3/16/2015,East,Technology,85.9,2.577
06-09-2014,West,Office Supplies,18.06,4.6956
06-09-2014,West,Office Supplies,79.14,36.4044
06-09-2014,West,Furniture,37.4,14.212
3/20/2015,Central,Office Supplies,2.512,-4.396
3/20/2015,Central,Office Supplies,18.864,6.1308
11/18/2016,West,Technology,61.192,6.1192
11/18/2016,West,Office Supplies,67.84,18.3168
03-07-2014,West,Furniture,48.712,5.4801
03-07-2014,West,Office Supplies,17.94,4.6644
03-07-2014,West,Office Supplies,242.94,4.8588
5/15/2016,South,Office Supplies,7.764,-5.176
5/25/2015,South,Technology,467.04,58.38
08-02-2015,East,Technology,128.85,3.8655
08-02-2015,East,Office Supplies,8.4,4.116
08-02-2015,East,Technology,199.98,83.9916
08-02-2015,East,Furniture,110.98,15.5372
11-06-2016,South,Furniture,207.984,-28.5978
11-06-2016,South,Office Supplies,36.112,12.6392
11-06-2016,South,Furniture,35.568,5.7798
11-06-2016,South,Office Supplies,88.768,31.0688
11-07-2016,West,Office Supplies,12.9,6.321
9/18/2015,South,Technology,717.12,152.388
12-07-2015,East,Office Supplies,21.36,7.209
12-07-2015,East,Office Supplies,6.688,2.3408
12-07-2015,East,Technology,773.94,224.4426
12-09-2016,Central,Office Supplies,20.568,1.5426
12-09-2016,Central,Office Supplies,4.356,-11.7612
12-09-2016,Central,Technology,19.04,-1.428
11/16/2014,West,Office Supplies,5.22,2.4012
11-06-2016,West,Office Supplies,84.84,22.9068
09-06-2015,South,Office Supplies,7.24,1.1765
09-03-2014,East,Office Supplies,14.4,7.056
4/24/2016,West,Office Supplies,15.552,5.4432
4/24/2016,West,Furniture,1325.76,149.148
4/24/2016,West,Office Supplies,3.108,-2.1756
8/31/2017,West,Office Supplies,6.672,2.1684
8/31/2017,West,Technology,689.408,77.5584
12-07-2017,Central,Office Supplies,1889.99,-2929.4845
12/18/2015,South,Office Supplies,55.936,18.8784
12/18/2015,South,Office Supplies,18.432,5.9904
12/18/2015,South,Furniture,20.32,3.556
11-04-2014,East,Office Supplies,52.064,18.8732
03-10-2017,South,Office Supplies,48.784,3.6588
03-10-2017,South,Office Supplies,13.092,-10.0372
1/31/2016,West,Technology,109.592,8.2194
1/31/2016,West,Office Supplies,56.7,27.783
05-07-2017,West,Technology,79.99,28.7964
5/24/2016,South,Office Supplies,69.5,20.155
5/24/2016,South,Office Supplies,191.6,91.968
10-07-2016,West,Office Supplies,10.56,5.0688
4/30/2014,South,Technology,47.79,16.2486
11-10-2015,Central,Office Supplies,714.3,207.147
11-09-2015,East,Technology,2321.9,1114.512
11-09-2015,East,Office Supplies,17.94,3.0498
09-07-2015,East,Office Supplies,9.522,-6.9828
09-07-2015,East,Technology,791.964,-131.994
09-07-2015,East,Office Supplies,4.923,-3.9384
05-11-2017,West,Furniture,209.979,-356.9643
7/21/2017,East,Office Supplies,33.93,-22.62
7/21/2017,East,Office Supplies,222.32,25.011
7/21/2017,East,Technology,210.564,-52.641
11/24/2014,East,Furniture,35.168,9.6712
11/24/2014,East,Technology,1502.376,-250.396
11/15/2014,West,Furniture,10.11,3.2352
11/15/2014,West,Technology,772.47,146.7693
11/15/2014,West,Office Supplies,20.46,5.3196
3/23/2017,East,Office Supplies,347.58,17.379
12/18/2016,West,Technology,72.64,21.792
12/18/2016,West,Technology,772.47,146.7693
12/18/2016,West,Furniture,39.92,11.1776
7/29/2017,Central,Office Supplies,33.48,16.4052
7/29/2017,Central,Technology,461.97,133.9713
7/29/2017,Central,Office Supplies,137.62,60.5528
7/29/2017,Central,Furniture,302.67,72.6408
09-02-2014,Central,Technology,239.976,53.9946
1/29/2017,West,Office Supplies,8.34,2.1684
1/29/2017,West,Office Supplies,8.57,2.2282
1/29/2017,West,Office Supplies,119.616,40.3704
12/26/2016,East,Furniture,212.94,25.5528
12/26/2016,East,Office Supplies,26.49,7.4172
08-09-2015,Central,Furniture,687.4,48.118
04-06-2014,West,Furniture,653.55,111.1035
04-06-2014,West,Technology,33.9,2.034
11/17/2017,Central,Technology,239.96,83.986
07-11-2015,East,Furniture,199.836,-37.1124
07-11-2015,East,Technology,716,193.32
07-11-2015,East,Office Supplies,221.06,103.8982
11-10-2016,West,Office Supplies,67.71,32.5008
11-10-2016,West,Office Supplies,129.92,38.976
11-10-2016,West,Furniture,467.46,191.6586
11-10-2016,West,Office Supplies,61.4,28.858
11-10-2016,West,Office Supplies,720.76,187.3976
11-10-2016,West,Office Supplies,5.184,1.8144
11-10-2016,West,Office Supplies,14.7,3.969
3/31/2014,Central,Office Supplies,8.134,-13.8278
3/31/2014,Central,Technology,79.984,13.9972
9/18/2015,West,Office Supplies,18.54,8.7138
11-07-2015,East,Office Supplies,24.4,7.93
5/19/2017,South,Office Supplies,195.64,91.9508
01-03-2015,Central,Technology,398.4,84.66
01-03-2015,Central,Office Supplies,7.056,0.7938
01-03-2015,Central,Furniture,1352.3976,-437.5404
09-08-2015,West,Office Supplies,26.4,11.88
09-08-2015,West,Office Supplies,41.88,0.8376
04-03-2016,East,Office Supplies,99.846,-83.205
12-05-2016,South,Technology,699.98,195.9944
12-05-2016,South,Office Supplies,584.82,70.1784
05-08-2015,Central,Office Supplies,43.98,21.99
05-08-2015,Central,Technology,377.97,105.8316
05-08-2015,Central,Furniture,123.96,11.1564
9/22/2017,East,Technology,391.98,113.6742
11/30/2017,South,Technology,383.976,81.5949
11/30/2017,South,Furniture,1781.682,-653.2834
1/15/2017,West,Office Supplies,21.4,6.206
08-08-2014,Central,Technology,549.99,274.995
08-08-2014,Central,Office Supplies,167.535,37.23
08-08-2014,Central,Office Supplies,38.34,17.253
08-08-2014,Central,Furniture,53.88,22.6296
08-08-2014,Central,Technology,299.98,83.9944
11-05-2015,West,Office Supplies,62.8,15.7
4/25/2017,West,Office Supplies,13.904,4.5188
4/20/2014,Central,Furniture,744.1,-95.67
4/20/2014,Central,Office Supplies,44.84,5.605
4/20/2014,Central,Furniture,401.59,-131.951
11-11-2017,Central,Office Supplies,18.24,8.5728
11/25/2017,West,Furniture,359.499,-29.6058
11/25/2017,West,Office Supplies,10.48,2.8296
12/18/2015,East,Office Supplies,20.736,7.2576
09-08-2016,South,Technology,35.168,8.3524
09-08-2016,South,Office Supplies,64.704,23.4552
06-06-2016,East,Office Supplies,105.52,48.5392
6/19/2015,Central,Office Supplies,5.792,-9.5568
03-05-2015,East,Technology,466.158,-93.2316
03-05-2015,East,Technology,10.312,-1.289
03-05-2015,East,Office Supplies,2.556,-1.7892
08-04-2017,West,Office Supplies,7.968,2.8884
08-04-2017,West,Office Supplies,8.784,3.1842
12/30/2017,West,Office Supplies,3.024,-0.6048
5/23/2015,East,Office Supplies,51.45,13.8915
12-06-2014,Central,Office Supplies,14.016,-31.536
12-06-2014,Central,Furniture,214.95,-120.372
12-06-2014,Central,Technology,35.04,-7.008
12-06-2014,Central,Furniture,10.776,-4.8492
12-06-2014,Central,Office Supplies,4.6,-8.05
12-06-2014,Central,Office Supplies,35.168,-8.3524
08-07-2015,West,Office Supplies,19.152,6.4638
3/17/2014,Central,Office Supplies,4.448,0.3336
3/17/2014,Central,Office Supplies,5.184,1.8792
3/17/2014,Central,Office Supplies,15.552,5.4432
3/26/2015,East,Office Supplies,40.032,12.51
3/26/2015,East,Technology,16.776,5.0328
12/14/2014,South,Furniture,186.304,13.9728
9/19/2015,South,Technology,66.36,23.226
4/25/2017,South,Office Supplies,42.048,5.256
4/25/2017,South,Office Supplies,67.92,6.792
10/18/2014,East,Office Supplies,52.512,19.692
10/18/2014,East,Office Supplies,186.912,-35.046
10/18/2014,East,Office Supplies,10.048,3.14
11/13/2015,Central,Furniture,17.496,-7.4358
1/31/2016,Central,Office Supplies,15.552,5.4432
11/17/2016,West,Office Supplies,10.776,3.3675
7/25/2017,East,Office Supplies,3.304,1.0738
11-11-2017,East,Office Supplies,35.48,0
9/26/2015,East,Office Supplies,34.44,16.1868
9/26/2015,East,Technology,629.93,296.0671
9/26/2015,East,Office Supplies,79.056,28.6578
04-04-2014,South,Office Supplies,232.55,9.302
04-04-2014,South,Technology,99.98,42.9914
04-04-2014,South,Office Supplies,19.44,9.3312
04-04-2014,South,Office Supplies,12.96,6.3504
9/14/2014,East,Furniture,464.292,-108.3348
9/14/2014,East,Office Supplies,68.46,31.4916
9/14/2014,East,Technology,2799.96,1371.9804
9/14/2014,East,Office Supplies,601.3,198.429
9/14/2014,East,Technology,16.99,4.4174
9/14/2014,East,Technology,287.97,80.6316
9/14/2014,East,Office Supplies,44.82,21.0654
12/29/2017,West,Furniture,101.12,37.4144
6/21/2015,South,Technology,107.976,37.7916
11/26/2017,East,Office Supplies,58.73,14.6825
11/26/2017,East,Office Supplies,93.344,32.6704
10/23/2016,West,Office Supplies,17.05,8.184
12/14/2015,West,Office Supplies,8.096,2.7324
11/13/2016,Central,Furniture,30.36,13.0548
9/29/2017,East,Office Supplies,23.34,10.9698
9/29/2017,East,Office Supplies,51.55,24.2285
11-08-2015,West,Technology,119.9,43.164
04-01-2016,East,Furniture,1317.492,292.776
04-01-2016,East,Office Supplies,63.84,18.5136
04-01-2016,East,Office Supplies,3.592,1.1225
02-02-2017,West,Furniture,86.26,29.3284
02-02-2017,West,Office Supplies,139.04,38.9312
02-02-2017,West,Office Supplies,46.8,16.38
12/24/2017,West,Furniture,8.544,1.9224
12/24/2017,West,Furniture,842.376,105.297
6/21/2014,East,Technology,1214.85,352.3065
03-06-2017,West,Office Supplies,67.78,16.945
9/25/2017,West,Office Supplies,39.9,10.374
6/30/2014,East,Office Supplies,2.688,0.84
6/30/2014,East,Office Supplies,6.6,2.904
08-07-2015,Central,Office Supplies,28.4,13.064
08-07-2015,Central,Furniture,212.94,34.0704
6/30/2017,Central,Technology,1001.584,125.198
6/30/2017,Central,Furniture,569.058,-178.8468
6/30/2017,Central,Furniture,14.224,-10.3124
10/26/2015,West,Technology,105.584,9.2386
10/26/2015,West,Technology,68.72,-14.603
7/30/2014,West,Furniture,1367.84,259.8896
11/18/2016,Central,Furniture,301.96,33.2156
07-06-2015,West,Furniture,170.352,-17.0352
11-10-2014,Central,Office Supplies,3.9,1.521
11-10-2014,Central,Office Supplies,12.84,5.778
11-10-2014,Central,Office Supplies,15.84,7.128
11-10-2014,Central,Furniture,563.94,112.788
11-10-2014,Central,Office Supplies,62.94,11.9586
11-10-2014,Central,Office Supplies,535.41,160.623
5/27/2016,Central,Furniture,3504.9,700.98
5/27/2016,Central,Office Supplies,144.12,69.1776
5/27/2016,Central,Office Supplies,314.55,150.984
03-08-2015,West,Office Supplies,3.408,0.8946
10/19/2017,Central,Office Supplies,2.072,-3.5224
10/19/2017,Central,Furniture,328.3992,-91.7586
11-05-2016,West,Office Supplies,53.248,19.968
12/26/2016,East,Office Supplies,4.992,1.6848
4/13/2015,West,Furniture,37.68,15.8256
4/13/2015,West,Technology,258.576,19.3932
4/13/2015,West,Office Supplies,75.84,29.5776
09-12-2017,East,Office Supplies,45.36,21.7728
09-12-2017,East,Office Supplies,45.78,22.89
9/24/2017,South,Office Supplies,40.29,10.0725
9/24/2017,South,Office Supplies,38.71,17.8066
10-10-2015,South,Office Supplies,1801.632,-337.806
